,16:34発,
新丸子??,レ,
,レ,
多摩川??,16:36着,
,16:37発,
田園調布??,16:38着,
,16:38発,
自由が丘??,16:40着,
,16:40発,
都立大学??,レ,
,レ,
学芸大学??,16:43着,
,16:43発,
祐天寺??,レ,
,レ,
中目黒??,16:46着,
,16:46発,
代官山??,レ,
,レ,
渋谷?(4088),16:50着,
,16:52発,
,,
,,
渋谷?(4088),,
,17:09発,
表参道??,17:11着,
,17:12発,
外苑前??,17:13着,
,17:14発,
青山一丁目??,17:15着,
,17:15発,
赤坂見附??,17:18着,
,17:18発,
溜池山王??,17:20着,
,17:20発,
虎ノ門??,17:21着,
,17:22発,
新橋?(4002),17:24着,
,17:24発,
,,
,,
新橋?(4002),,
,17:40発,
汐留??,17:42着,
,17:42発,
竹芝??,17:44着,
,17:44発,
日の出??,17:46着,
,17:46発,
芝浦ふ頭??,17:48着,
,17:48発,
お台場海浜公園??,17:53着,
,17:53発,
台場??,17:55着,
,17:55発,
,,
,,
台場??,12:29着,
,12:29発,
お台場海浜公園??,12:30着,
,12:30発,
芝浦ふ頭??,12:36着,
,12:36発,
日の出??,12:38着,
,12:38発,
竹芝??,12:40着,
,12:40発,
汐留??,12:42着,
,12:42発,
新橋?(4002),12:44着,
,,
,,
,,
新橋?(4002),12:55着,
,12:55発,
有楽町??,12:57着,
,12:57発,
東京?(4000),12:59着,
,12:59発,
神田??,13:01着,
,13:01発,
秋葉原?(4590),13:03着,
,13:03発,
御徒町??,13:04着,
,13:04発,
上野?(4300),13:06着,
,13:06発,
鶯谷??,13:08着,
,13:08発,
日暮里?(4302),13:10着,
,13:10発,
西日暮里??,13:12着,
,13:12発,
田端??,13:14着,
,13:14発,
駒込??,13:16着,
,13:16発,
巣鴨??,13:18着,
,13:18発,
大塚??,13:20着,
,13:20発,
池袋?(4085),13:23着,6
,13:23発,
,,
,,
池袋?(4085),14:00着,1
,14:00発,
新宿?(4115),14:06着,
,14:06発,
渋谷?(4088),14:11着,
,14:11発,
恵比寿??,14:13着,
,14:13発,
大崎??,14:17着,
,14:19発,
大井町??,14:21着,
,14:22発,
品川シーサイド??,14:24着,
,14:24発,
天王洲アイル??,14:26着,
,14:26発,
東京テレポート??,14:30着,
,14:30発,
国際展示場??,14:32着,
,14:33発,
東雲??,14:35着,
,14:35発,
新木場?(4803),14:37着,
,,
,,
,,
新木場?(4803),,
,14:42発,
辰巳??,14:44着,
,14:44発,
豊洲??,14:46着,
,14:47発,
,,
,,
豊洲??,,
,14:58発,
新豊洲??,14:59着,
,14:59発,
市場前??,15:01着,
,15:01発,
有明テニスの森??,15:03着,
,15:03発,
有明??,15:04着,
,15:04発,
国際展示場正門??,15:06着,
,15:06発,
青海??,15:08着,
,15:08発,
テレコムセンター??,15:10着,
,15:10発,
船の科学館??,15:12着,
,15:12発,
台場??,15:14着,
,15:14発,
,,
,,
台場??,15:44着,
,15:44発,
お台場海浜公園??,15:45着,
,15:45発,
芝浦ふ頭??,15:51着,
,15:51発,
日の出??,15:53着,
,15:53発,
竹芝??,15:55着,
,15:55発,
汐留??,15:57着,
,15:57発,
新橋?(4002),15:59着,
,,
,,
,,
新橋?(4002),16:22着,
,16:23発,
東京?(4000),16:25着,7
,16:26発,
上野?(4300),16:31着,6
,16:33発,
日暮里?(4302),16:36着,
,16:36発,
三河島??,16:38着,
,16:39発,
南千住??,16:41着,
,16:42発,
北千住?(4462),16:44着,
,16:44発,
松戸?(4465),16:53着,
,16:53発,
柏?(4468),17:01着,
,17:02発,
我孫子?(4470),17:06着,
,17:06発,
,,
,,
我孫子?(4470),,
,17:09発,
東我孫子??,17:13着,
,17:15発,
湖北??,17:18着,
,17:19発,
新木??,17:22着,
,17:22発,
布佐??,17:25着,
,17:26発,
木下??,17:28着,
,17:29発,
小林??,17:33着,
,17:34発,
安食??,17:39着,
,17:39発,
下総松崎??,17:44着,
,17:49発,
成田?(4765),17:55着,
,,
,,
,,
京成成田??,07:44着,
,07:48発,
駒井野信号場??,レ,
,レ,
東成田??,07:53着,
,,
,,
,,
東成田??,08:05着,
,08:05発,
芝山千代田??,08:09着,
,,
,,
,,
芝山千代田??,,
,08:19発,
東成田??,08:22着,
,08:23発,
,,
