
神田,10:47,10:47,10:46:54,10:47:26
秋葉原,10:49,10:49,10:48:39,10:49:18

秋葉原,14:16,14:16,14:15:50,14:16:37
御茶ノ水,14:18,14:18,14:17:51,14:18:39
水道橋,14:20,14:20,14:20:11,14:20:47
飯田橋,14:22,14:22,14:22:04,14:22:46
市ヶ谷,14:24,14:24,14:24:37,14:25:08
四ツ谷,14:26,14:26,14:26:24,14:26:58
信濃町,14:28,14:28,14:28:31,14:29:03
千駄ヶ谷,14:29,14:29,14:30:14,14:30:46
代々木,14:31,14:31,14:32:14,

代々木,14:36,14:36,14:36:04,14:36:41
原宿,14:39,14:39,14:38:21,14:38:59
渋谷,14:41,14:41,14:40:47,

渋谷,14:56,14:56,14:55:28,14:56:09
原宿,14:58,14:58,14:57:47,14:58:22
代々木,15:00,15:00,15:00:05,15:00:42

代々木,14:59,14:59,15:04:50,15:05:18
新宿,15:01,15:01,15:06:27,15:07:07

新宿,15:13,15:13,15:12:33,15:13:55
代々木,15:15,15:15,15:15:05,15:15:33

代々木,15:18,15:18,15:18:03,15:18:36
原宿,15:21,15:21,15:20:18,15:20:56
渋谷,15:23,15:23,15:22:31,15:23:49

渋谷,18:38,18:38,18:37:25,18:40:32
恵比寿,18:40,18:40,18:42:12,18:43:01
目黒,18:43,18:43,18:44:47,18:45:39
五反田,18:45,18:45,18:46:31,18:47:40
大崎,18:46,18:47,18:48:48,18:49:42
品川,18:50,18:50,18:51:53,

品川,18:57,18:57,,18:57:41
大井町,19:00,19:00,19:00:42,19:01:31
大森,19:03,19:03,19:03:36,19:04:17
蒲田,19:08,19:08,19:07:05,

蒲田,19:14,19:14,,19:14:55
川崎,19:18,19:18,19:18:15,

川崎,23:45,23:45,23:44:58,23:45:39
品川,23:55,--,23:54:53,--

品川,--,00:04,--,00:04:26
北品川,,レ,,00:05:47
新馬場,,レ,,00:06:26
青物横丁,00:07,00:07,00:07:34,00:07:53
鮫洲,,レ,,00:08:32
立会川,00:09,00:09,00:09:26,00:09:45
大森海岸,,レ,,00:10:52
平和島,00:11,00:12,00:11:45,00:12:24
大森町,,レ,,00:13:13
梅屋敷,,レ,,?
京急蒲田,00:15,00:17,00:14:38,00:18:01
糀谷,00:19,00:19,00:19:50,00:20:13
大鳥居,00:21,00:21,00:21:41,00:22:04
穴守稲荷,00:22,00:22,00:23:02,00:23:22
天空橋,00:24,00:24,00:24:24,00:24:45
羽田空港国際線ターミナル,00:25,00:26,00:26:10,
