
金山,08:25,08:26,08:29:45,08:30:42
尾頭橋,,レ,,?
名古屋,08:30,08:31,08:33:56,

名古屋,--,08:37,--,08:37:06
笹島信号場,,レ,,?
八田,,レ,08:42:00,08:42:21
春田,,レ,08:45:58,08:46:28
蟹江,,レ,,08:48:20
永和,,レ,08:51:25,08:53:13
白鳥信号場,,レ,,08:55:20
弥富,,レ,,08:57:52
長島,,レ,,09:00:36
桑名,09:04,09:06,09:05:04,09:06:06
朝明信号場,,レ,,09:07:53
朝日,,レ,,09:10:00
富田,,レ,,09:12:45
富田浜,,レ,,09:14:03
四日市,09:16,09:17,09:17:03,09:17:47
南四日市,,レ,,09:20:19
河原田,,レ,,09:22:38
鈴鹿,09:24,09:25,09:25:13,09:25:52
玉垣,,レ,,09:28:09
鈴鹿サーキット稲生,,レ,,09:29:06
徳田,,レ,,09:30:36
中瀬古,,レ,,09:31:33
伊勢上野,,レ,,09:32:30
河芸,,レ,,09:33:57
東一身田,,レ,,09:36:00
津,09:38,09:38,09:38:51,09:39:40
阿漕,,レ,,09:42:52
高茶屋,,レ,,09:45:40
六軒,,レ,09:50:04,09:51:36
松阪,09:54,09:55,09:56:07,09:56:55
徳和,,レ,,09:59:23
多気,10:02,10:03,10:03:34,10:04:27
外城田,,レ,,10:06:58
田丸,,レ,10:10:31,10:11:07
宮川,,レ,,10:14:36
山田上口,,レ,,10:16:33
伊勢市,10:18,10:20,10:18:57,10:20:37

鳥羽,--,14:05,--,14:05:03
池の浦シーサイド,,レ,,14:08:23
松下,,レ,,14:09:45
二見浦,14:12,14:13,14:12:28,14:15:55
五十鈴ヶ丘,,レ,,14:18:42
伊勢市,14:18,14:20,14:21:05,14:22:05
山田上口,,レ,,14:24:05
宮川,,レ,,14:25:50
田丸,,レ,,14:28:52
外城田,,レ,,14:31:10
多気,14:33,14:35,14:34:00,14:37:12
徳和,,レ,,14:40:54
松阪,14:42,14:47,14:44:07,14:48:24
六軒,,レ,,14:52:47
高茶屋,,レ,,14:56:40
阿漕,,レ,,14:59:30
津,15:01,15:02,15:02:48,15:03:43
東一身田,,レ,,15:06:16
河芸,,レ,,15:08:03
伊勢上野,,レ,,15:09:45
中瀬古,,レ,,15:10:32
徳田,,レ,,15:11:26
鈴鹿サーキット稲生,,レ,,15:12:35
玉垣,,レ,,15:13:49
鈴鹿,15:15,15:16,15:15:57,15:16:34
河原田,,レ,,15:19:11
南四日市,,レ,,15:21:26
四日市,15:24,15:26,15:24:10,15:26:35
富田浜,,レ,,15:29:47
富田,,レ,,15:31:10
朝日,,レ,,15:33:21
朝明信号場,,レ,,15:35:28
桑名,15:37,15:38,15:36:59,15:38:39
長島,,レ,,15:41:42
弥富,,レ,,15:43:48
白鳥信号場,,レ,,15:45:40
永和,,レ,15:47:26,15:49:44
蟹江,,レ,,15:52:18
春田,,レ,15:54:26,15:55:03
八田,,レ,,15:57:36
笹島信号場,,レ,,15:59:14
名古屋,16:03,--,16:03:00,--

名古屋,--,16:09,--,16:09:12
金山,16:13,16:13,16:12:43,16:13:34

金山,18:55,18:55,18:55:10,18:55:49
西高蔵,18:57,18:57,18:57:15,18:57:35
神宮西,18:59,18:59,18:58:50,18:59:10
伝馬町,19:00,19:00,19:00:33,19:00:53

熱田,20:30,20:31,20:30:52,20:31:19
金山,20:33,20:33,20:33:15,

金山,09:00,09:00,,09:00:53
尾頭橋,,レ,,09:01:34
名古屋,09:04,--,09:05:46,--

名古屋,--,09:30,--,09:30:05
ささしまライブ,09:31,09:32,09:31:28,09:32:08
笹島信号場,,レ,,?
小本,09:34,09:35,09:34:28,09:35:04
荒子,09:36,09:37,09:36:28,09:37:06
南荒子,09:38,09:38,09:38:22,09:38:52
中島,09:40,09:40,09:39:59,09:40:37
名古屋競馬場前,09:42,09:42,09:42:04,09:42:36
荒子川公園,09:44,09:44,09:44:01,09:44:34
稲永,09:46,09:47,09:46:28,09:47:20
野跡,09:50,09:50,09:50:16,09:50:58
金城ふ頭,09:54,--,09:54:02,--

金城ふ頭,--,13:14,--,13:14:08
野跡,13:17,13:17,13:17:18,13:17:47
稲永,13:20,13:21,13:20:45,13:21:17
荒子川公園,13:23,13:23,13:23:07,13:23:37
名古屋競馬場前,13:25,13:25,13:25:07,13:25:37
中島,13:27,13:27,13:27:15,13:27:41
南荒子,13:28,13:29,13:28:50,13:29:22
荒子,13:30,13:31,13:30:44,13:31:15
小本,13:32,13:33,13:32:40,13:33:11
笹島信号場,,レ,,13:35:02
ささしまライブ,13:35,13:35,13:35:39,13:36:08
名古屋,13:37,--,13:37:38,--

名古屋,14:58,15:01,14:58:47,15:01:04
尾頭橋,,レ,,15:03:29
金山,15:04,15:05,15:04:30,

金山,15:23,15:24,15:23:47,15:24:31
神宮前,15:26,15:27,15:26:54,15:27:38
豊田本町,,レ,,15:28:56
道徳,,レ,,15:29:32
大江,,レ,,15:30:25
大同町,,レ,,15:31:18
柴田,,レ,,15:31:43
名和,,レ,,15:32:34
聚楽園,,レ,,15:34:03
新日鉄前,,レ,,15:34:36
太田川,,レ,,15:35:28
尾張横須賀,,レ,,15:36:08
寺本,,レ,,15:37:00
朝倉,,レ,,15:37:40
古見,,レ,,15:38:10
長浦,,レ,,15:38:51
日長,,レ,,15:40:00
新舞子,,レ,,15:41:07
大野町,,レ,,15:42:30
西ノ口,,レ,,15:43:22
蒲池,,レ,,15:43:55
榎戸,,レ,,15:44:30
多屋,,レ,,15:45:06
常滑,,レ,,15:45:33
りんくう常滑,,レ,,15:45:36
中部国際空港,15:48,--,15:49:11,--
