
水巻,,レ,,10:13:16
折尾,,レ,,10:15:04
陣原,,レ,,10:17:14
黒崎,,レ,,10:19:15
八幡,,レ,,?
スペースワールド,,レ,,?
枝光,,レ,,10:22:10
戸畑,,レ,,10:24:36
九州工大前,,レ,,?
西小倉,,レ,,?
小倉,10:28,10:30,10:27:19,10:31:15
西小倉,,レ,,10:32:43
南小倉,,レ,,10:35:02
城野,,レ,,10:36:45
安部山公園,,レ,,10:38:15
下曽根,,レ,,10:40:18
朽網,,レ,,10:42:32
苅田,,レ,,10:44:51
小波瀬西工大前,,レ,,10:47:13
行橋,,レ,,10:49:02
南行橋,,レ,,10:50:20
新田原,,レ,,10:52:38
築城,,レ,,10:55:18
椎田,,レ,,10:57:18
豊前松江,,レ,,11:00:38
宇島,,レ,11:03:58,11:09:19
三毛門,,レ,,11:12:20
吉富,,レ,,11:13:56
中津,,レ,,11:15:07
東中津,,レ,,11:17:23
今津,,レ,,11:20:40
天津,,レ,,11:22:17
豊前善光寺,,レ,,11:25:30
柳ヶ浦,,レ,,11:27:10
豊前長洲,,レ,,11:28:20
宇佐,,レ,,11:31:21
西屋敷,,レ,,11:33:29
立石,,レ,11:37:50,11:42:20
中山香,,レ,,11:46:42
杵築,,レ,,11:53:20
大神,,レ,,11:56:22
日出,,レ,,11:59:18
暘谷,,レ,,12:00:08
豊後豊岡,,レ,,12:02:02
亀川,,レ,,12:04:37
別府大学,,レ,,12:05:57
別府,12:09,12:10,12:09:11,12:11:55
東別府,,レ,,12:13:35
西大分,,レ,,12:20:10
大分,12:22,12:25,12:22:00,12:28:30

大分,--,15:11,--,15:11:34
西大分,,レ,,15:14:15
東別府,,レ,,15:18:20
別府,15:19,15:20,15:19:59,15:20:48
別府大学,,レ,,15:23:20
亀川,,レ,,15:24:23
豊後豊岡,,レ,,15:26:20
暘谷,,レ,,15:27:53
日出,,レ,,?
大神,,レ,,15:30:55
杵築,15:33,15:34,15:34:05,15:34:41
中山香,,レ,,15:39:25
立石,,レ,,?
西屋敷,,レ,,15:43:57
宇佐,15:48,15:48,15:48:46,15:49:25
豊前長洲,,レ,,?
柳ヶ浦,15:53,15:54,15:54:03,15:54:42
豊前善光寺,,レ,,15:56:57
天津,,レ,,?
今津,,レ,,?
東中津,,レ,,16:01:13
中津,16:03,16:04,16:04:06,16:04:47
吉富,,レ,,16:06:13
三毛門,,レ,,?
宇島,16:09,16:09,16:10:03,16:10:40
豊前松江,,レ,,16:12:53
椎田,,レ,,?
築城,,レ,,16:16:45
新田原,,レ,,?
南行橋,,レ,,16:19:19
行橋,16:21,16:22,16:21:52,16:22:33
小波瀬西工大前,,レ,,?
苅田,,レ,,16:26:05
朽網,,レ,,16:27:50
下曽根,,レ,,16:31:07
安部山公園,,レ,,16:32:25
城野,,レ,,?
南小倉,,レ,,16:36:03
西小倉,,レ,,?
小倉,16:37,16:39,16:37:17,16:39:23
西小倉,,レ,,?
九州工大前,,レ,,16:42:16
戸畑,16:44,16:45,16:44:02,16:45:05
枝光,,レ,,16:46:38
スペースワールド,,レ,,16:47:16
八幡,,レ,,16:47:58
黒崎,16:50,16:51,16:50:29,16:51:11
陣原,,レ,,16:53:10
折尾,16:55,16:55,16:55:10,16:56:05
水巻,,レ,,16:58:45
遠賀川,,レ,,?
海老津,,レ,,17:01:43
教育大前,,レ,,17:04:47
赤間,,レ,,17:06:11
東郷,,レ,,?
東福間,,レ,,17:08:42
福間,,レ,,17:10:51
千鳥,,レ,,17:12:22
古賀,,レ,,17:13:35
ししぶ,,レ,,17:14:40
新宮中央,,レ,,17:15:26
福工大前,,レ,,17:17:08
九産大前,,レ,,17:19:03
香椎,17:20,17:21,17:20:42,17:21:22
千早,,レ,,17:22:30
箱崎,,レ,,17:25:00
吉塚,,レ,,17:25:50
博多,17:28,--,17:28:17,--

博多,20:18,20:24,20:19:47,20:25:03
吉塚,20:27,20:28,20:27:30,20:28:17
箱崎,,レ,,?
千早,20:33,20:33,20:32:58,20:33:47
香椎,20:36,20:36,20:35:49,

香椎,20:49,20:50,20:49:10,20:50:16
千早,,レ,,?
箱崎,,レ,,20:53:55
吉塚,,レ,,20:54:35
博多,20:57,--,20:56:52,--

博多,--,07:42,--,07:42:08
博多南,07:50,--,07:49:45,--

博多南,--,08:07,--,08:07:46
博多,08:15,--,08:15:16,--

博多,11:23,11:25,11:23:39,11:25:58
新鳥栖,,レ,,11:36:45
久留米,,レ,,11:38:36
筑後船小屋,,レ,,11:42:45
新大牟田,,レ,,11:45:37
新玉名,,レ,,11:49:43
熊本,11:57,11:58,11:57:17,11:58:44

熊本,13:22,13:23,13:22:34,13:23:55
新八代,,レ,,13:33:23
新水俣,,レ,,13:43:35
出水,,レ,,13:47:27
川内,13:57,13:58,13:57:11,13:58:06
鹿児島中央,14:09,--,14:09:31,--

鹿児島中央,--,14:19,--,14:19:20
鹿児島,14:23,14:24,14:23:21,14:29:48
竜ヶ水,,レ,,14:36:35
重富,,レ,,14:41:53
姶良,,レ,,14:43:48
帖佐,,レ,,14:44:52
錦江,,レ,,14:46:23
加治木,,レ,,14:48:48
隼人,14:47,14:48,14:52:43,14:53:32
国分,14:51,14:52,14:56:23,14:57:22
霧島神宮,15:04,15:05,15:08:53,15:09:48
北永野田,,レ,,15:15:45
大隅大川原,,レ,,15:21:10
北俣,,レ,,15:25:40
財部,,レ,,15:28:35
五十市,,レ,,?
西都城,15:30,15:30,15:34:05,15:34:57
都城,15:34,15:34,15:37:47,15:38:47
三股,,レ,,15:42:47
餅原,,レ,,15:45:03
山之口,,レ,,15:48:00
青井岳,,レ,,15:57:30
田野,,レ,,?
日向沓掛,,レ,,16:10:30
清武,,レ,,16:14:45
加納,,レ,,16:17:25
南宮崎,16:16,16:17,16:19:30,16:20:48
宮崎,16:20,--,16:23:35,--

宮崎,--,10:16,--,10:17:25
南宮崎,10:19,10:20,10:20:27,10:21:21
加納,,レ,,10:23:47
清武,10:26,10:27,10:26:28,10:28:45
日向沓掛,,レ,,?
田野,,レ,10:38:13,10:38:38
青井岳,,レ,,10:44:20
山之口,,レ,,10:49:37
餅原,,レ,,10:58:16
三股,,レ,,11:03:50
都城,11:05,11:06,11:08:00,11:08:57
西都城,11:09,11:10,11:11:40,11:12:33
五十市,,レ,11:15:26,11:15:56
財部,,レ,,11:19:40
北俣,,レ,,11:23:00
大隅大川原,,レ,,11:28:00
北永野田,,レ,,11:33:33
霧島神宮,11:36,11:37,11:39:25,11:40:32
国分,11:49,11:50,11:52:26,11:53:26
隼人,11:53,11:54,11:56:46,11:57:54
加治木,12:00,12:01,12:03:35,12:04:24
錦江,,レ,,?
帖佐,,レ,,12:07:35
姶良,,レ,,?
重富,,レ,12:10:19,12:11:17
竜ヶ水,,レ,,12:17:28
鹿児島,12:21,12:22,12:24:15,12:25:50
鹿児島中央,12:26,--,12:29:54,--

鹿児島中央,--,13:26,--,13:27:40
広木,13:31,13:31,13:31:31,13:31:56
上伊集院,13:36,13:37,13:36:35,13:37:01
薩摩松元,13:39,13:40,13:39:21,13:40:01
伊集院,13:44,13:44,13:44:15,13:44:49
東市来,13:49,13:49,13:49:31,13:51:25
湯之元,13:52,13:53,13:53:55,13:54:18
市来,13:56,13:57,13:57:55,13:58:35
神村学園前,14:00,14:00,14:01:10,14:01:35
串木野,14:02,14:03,14:03:41,14:04:08
木場茶屋,14:08,14:08,14:08:41,14:09:03
隈之城,14:12,14:12,14:12:00,14:12:31
川内,14:15,--,14:15:55,--

川内,--,14:52,--,14:52:30
上川内,,レ,,14:56:06
草道,,レ,,15:01:25
薩摩高城,15:05,15:23,15:06:34,15:23:15
西方,,レ,15:27:58,15:29:05
薩摩大川,,レ,,15:36:17
牛ノ浜,,レ,15:42:37,15:52:48
阿久根,15:58,16:07,15:58:52,16:07:25
折口,,レ,,16:13:06
野田郷,,レ,,16:18:45
高尾野,,レ,,16:22:15
西出水,,レ,,16:24:52
出水,16:28,16:40,16:28:10,16:40:10
米ノ津,,レ,,16:44:08
袋,,レ,,16:51:20
水俣,16:57,17:10,16:56:57,17:10:00
新水俣,17:14,17:15,17:14:26,17:15:04
津奈木,17:19,17:20,17:19:10,17:20:09
湯浦,,レ,,17:30:25
佐敷,17:34,17:37,17:34:25,17:37:30
海浦,,レ,,17:40:52
肥後田浦,,レ,,17:43:50
たのうら御立岬公園,,レ,,?
上田浦,,レ,17:54:06,17:55:47
肥後二見,,レ,18:04:15,18:07:57
日奈久温泉,18:16,18:22,18:14:32,18:22:02
肥後高田,,レ,,18:27:48
八代,18:31,18:34,18:33:57,18:37:38
新八代,18:38,--,18:43:04,--

新八代,18:51,18:52,18:51:33,18:52:54
熊本,19:03,19:04,19:03:15,19:04:41

熊本,19:11,19:12,19:10:47,19:12:11
新八代,,レ,,19:21:13
新水俣,,レ,,19:31:27
出水,,レ,,19:35:29
川内,19:45,19:46,19:45:09,19:46:13
鹿児島中央,19:57,--,19:57:31,--

鹿児島中央,--,09:26,--,09:26:23
鹿児島,09:30,09:31,09:30:53,09:31:31
竜ヶ水,,レ,,09:40:20
重富,,レ,09:47:04,09:48:55
姶良,,レ,,09:51:16
帖佐,,レ,,09:52:15
錦江,,レ,,09:54:08
加治木,,レ,09:56:00,10:01:43
隼人,10:06,10:08,10:08:34,10:11:30
日当山,,レ,,10:14:10
表木山,,レ,,10:19:10
中福良,,レ,,10:22:10
嘉例川,10:22,10:30,10:24:27,10:31:35
霧島温泉,10:36,10:41,10:36:52,10:41:27
植村,,レ,,10:44:03
大隅横川,10:48,10:54,10:48:15,10:54:25
栗野,11:02,11:03,11:02:30,11:03:37
吉松,11:11,--,11:11:58,--

吉松,--,11:49,--,11:49:39
真幸,12:02,12:07,12:00:35,12:07:46
矢岳,12:27,12:32,12:24:45,12:32:05
大畑,12:49,12:56,12:48:25,12:56:20
人吉,13:08,--,13:08:55,--

人吉,--,14:38,--,14:38:15
西人吉,,レ,,14:43:05
渡,14:48,14:48,14:47:40,14:48:50
那良口,,レ,,14:53:15
一勝地,14:57,15:07,14:57:15,15:08:00
球泉洞,,レ,,15:14:48
白石,15:22,15:30,15:22:05,15:30:13
吉尾,,レ,,15:35:05
海路,,レ,,15:38:47
瀬戸石,,レ,,15:44:15
鎌瀬,,レ,,15:50:00
葉木,,レ,,15:52:40
坂本,15:57,16:08,15:57:32,16:08:40
段,,レ,,16:16:50
八代,16:23,16:25,16:23:15,16:25:22
新八代,16:30,16:31,16:30:42,16:32:10
千丁,,レ,,16:35:35
有佐,,レ,,16:39:47
小川,,レ,,16:45:50
松橋,,レ,,16:53:05
宇土,,レ,,16:59:05
富合,,レ,,17:02:00
川尻,,レ,,17:06:30
川尻信号場,,レ,,17:07:55
西熊本,,レ,,17:09:40
熊本操车場,,レ,,17:11:45
熊本,17:14,--,17:14:05,--

熊本,17:21,17:22,17:21:35,17:22:58
新八代,,レ,,17:32:08
新水俣,,レ,,17:42:28
出水,,レ,,17:46:38
川内,17:56,17:57,17:56:45,17:57:39
鹿児島中央,18:10,--,18:10:04,--

羽田空港国内線ターミナル,--,13:43,--,13:43:20
羽田空港国際線ターミナル,13:46,13:47,13:45:22,13:47:20
天空橋,13:48,13:48,13:48:43,13:49:05
穴守稲荷,13:50,13:50,13:50:11,13:50:36
大鳥居,13:51,13:51,13:51:30,13:52:04
糀谷,13:53,13:53,13:53:29,13:53:51
京急蒲田,13:55,13:56,13:55:29,

京急蒲田,13:59,13:59,13:59:02,13:59:43
梅屋敷,,レ,,14:00:37
大森町,,レ,,14:01:03
平和島,,レ,,14:01:28
大森海岸,,レ,,14:02:02
立会川,,レ,,14:02:55
鮫洲,,レ,,14:03:35
青物横丁,,レ,,14:03:55
新馬場,,レ,,14:04:42
北品川,,レ,,14:05:23
品川,14:07,14:07,14:06:54,

品川,14:35,14:35,,14:35:26
田町,14:38,14:38,14:37:53,14:38:43
浜松町,14:41,14:41,14:40:27,14:41:07
新橋,,レ,,14:42:27
有楽町,,レ,,14:43:27
東京,14:45,14:45,14:44:31,14:45:27
神田,14:47,14:47,14:46:56,14:47:33
秋葉原,14:49,14:49,14:48:44,14:49:26

秋葉原,17:33,17:33,17:33:03,17:33:38
神田,17:35,17:35,17:34:44,17:35:23
東京,17:37,17:37,17:36:43,17:37:39
有楽町,17:39,17:39,17:38:50,17:39:19
新橋,17:41,17:41,17:40:41,17:41:12
浜松町,17:43,17:43,17:42:43,17:43:15
田町,17:46,17:46,17:44:56,17:45:38
品川,17:49,17:49,17:48:01,

品川,18:14,18:16,18:14:27,18:16:12
川崎,18:25,18:25,18:24:58,

川崎,21:49,21:50,21:49:50,21:50:30
品川,21:58,21:59,21:58:23,21:59:55

品川,10:57,10:57,10:56:58,10:57:43
泉岳寺,10:59,11:01,10:59:50,11:01:44
三田,11:03,11:03,11:03:21,11:03:55
大門,11:05,11:06,11:05:37,11:06:13
新橋,11:07,11:07,11:07:31,11:08:05
東銀座,,レ,,11:09:15
宝町,,レ,,11:10:07
日本橋,11:11,11:11,11:11:08,11:11:43
人形町,,レ,,11:13:03
東日本橋,11:14,11:14,11:14:13,11:14:52
浅草橋,,レ,,11:15:43
蔵前,,レ,,11:16:25
浅草,11:17,11:18,11:17:31,11:18:13
本所吾妻橋,,レ,,11:19:15
押上,11:21,11:21,11:20:29,11:21:54
京成曳舟,,レ,,11:23:08
八広,,レ,,11:24:09
四ツ木,,レ,,11:24:43
京成立石,,レ,,11:25:50
青砥,11:27,11:29,11:27:19,11:29:03
京成高砂,11:31,--,11:30:54,--

青砥,11:28,11:29,11:27:48,11:29:07
京成高砂,11:31,11:32,11:30:51,11:32:42
京成小岩,,レ,,11:34:37
江戸川,,レ,,11:35:30
国府台,,レ,,11:35:57
市川真間,,レ,,11:36:48
菅野,,レ,,11:37:27
京成八幡,11:38,11:38,11:38:27,11:38:53
鬼越,,レ,,11:39:58
京成中山,,レ,,11:40:25
東中山,,レ,,11:41:03
京成西船,,レ,,11:41:33
海神,,レ,,11:42:45
京成船橋,11:44,11:44,11:44:18,11:44:55
大神宮下,,レ,,11:46:22
船橋競馬場,,レ,,11:46:58
谷津,,レ,,11:47:45
京成津田沼,11:49,11:50,11:49:35,11:50:20
京成大久保,,レ,,11:52:57
実籾,,レ,,11:54:08
八千代台,11:56,11:56,11:56:27,11:56:50
京成大和田,,レ,,11:58:30
勝田台,12:00,12:00,11:59:57,12:00:22
志津,,レ,,12:01:46
ユーカリが丘,,レ,,12:02:31
京成臼井,,レ,,12:04:04
京成佐倉,12:08,12:09,12:08:53,12:09:25
大佐倉,12:11,12:11,12:11:17,12:11:33
京成酒々井,12:13,12:13,12:13:26,12:13:42
宗吾参道,12:15,12:15,12:15:34,12:16:03
公津の杜,12:17,12:17,12:17:46,12:18:06
京成成田,12:21,12:23,12:21:25,12:23:21
駒井野信号場,,レ,,12:27:58
空港第２ビル,12:30,12:32,12:30:10,12:32:30
成田空港,12:34,--,12:34:10,--
